updated_species_id,updated_compound_id,charge,value,name of file,data type,original order,old_compound_id,old_species_id
CHB_17677_-3,,-3,-2590.55054,507_dS,dS_f,507,,CHB_17677_-3
CHB_18075_-3,,-3,-2281.58124,508_dS,dS_f,508,,CHB_18075_-3
CHB_18077_-3,,-3,-2539.80156,509_dS,dS_f,509,,CHB_18077_-3
CHB_18009_-3,,-3,-4014.5535,510_dS,dS_f,510,,CHB_18009_-3
CHB_16474_-3,,-3,-4100.0335,511_dS,dS_f,511,,CHB_16474_-3
CHB_16995_-2,,-2,-506.864,512_dS,dS_f,512,,CHB_16995_-2
CHB_29806_-2,,-2,-588.696965,513_dS,dS_f,513,,CHB_29806_-2
CHB_30744_-2,,-2,-558.812678,514_dS,dS_f,514,,CHB_30744_-2
CHB_30794_-2,,-2,-635.3288,515_dS,dS_f,515,,CHB_30794_-2
CHB_18021_-2,,-2,-1059.768573,516_dS,dS_f,516,,CHB_18021_-2
CHB_15588_-2,,-2,-795.337917,517_dS,dS_f,517,,CHB_15588_-2
CHB_16810_-2,,-2,-840.684219,518_dS,dS_f,518,,CHB_16810_-2
CHB_30031_-2,,-2,-743.716,519_dS,dS_f,519,,CHB_30031_-2
CHB_17859_-2,,-2,-852.1032,520_dS,dS_f,520,,CHB_17859_-2
CHB_30769_-2,,-2,-1073.98344,521_dS,dS_f,521,,CHB_30769_-2
CHB_15978_-2,,-2,-1226.329029,522_dS,dS_f,522,,CHB_15978_-2
CHB_30832_-2,,-2,-960.4904,523_dS,dS_f,523,,CHB_30832_-2
CHB_52742_-2,,-2,-1540.148,524_dS,dS_f,524,,CHB_17797_-2
CHB_35425_-2,,-2,-1521.985578,525_dS,dS_f,525,,CHB_35425_-2
CHB_30531_-2,,-2,-1068.8776,526_dS,dS_f,526,,CHB_30531_-2
CHB_61553_-2,,-2,-1691.665269,527_dS,dS_f,527,,CHB_15946_-2
CHB_16695_-2,,-2,-1862.44884,528_dS,dS_f,528,,CHB_16695_-2
CHB_17202_-2,,-2,-1942.94818,529_dS,dS_f,529,,CHB_17202_-2
CHB_17622_-2,,-2,-1742.049,530_dS,dS_f,530,,CHB_17622_-2
CHB_4170_-2,,-2,-1718.933423,531_dS,dS_f,531,,CHB_4170_-2
CHB_43896_-2,,-2,-1723.427805,532_dS,dS_f,532,,CHB_43896_-2
CHB_17345_-2,,-2,-2093.68074,533_dS,dS_f,533,,CHB_17345_-2
CHB_17713_-2,,-2,-1895.89258,534_dS,dS_f,534,,CHB_17713_-2
CHB_17808_-2,,-2,-2207.915479,535_dS,dS_f,535,,CHB_17808_-2
CHB_15918_-2,,-2,-1793.2955,536_dS,dS_f,536,,CHB_15918_-2
CHB_16027_-2,,-2,-1989.01274,537_dS,dS_f,537,,CHB_16027_-2
CHB_16192_-2,,-2,-2029.7649,538_dS,dS_f,538,,CHB_16192_-2
CHB_40595_-2,,-2,-2232.969982,539_dS,dS_f,539,,CHB_16905_-2
CHB_17361_-2,,-2,-1913.69534,540_dS,dS_f,540,,CHB_17361_-2
CHB_17659_-2,,-2,-2126.06652,541_dS,dS_f,541,,CHB_17659_-2
CHB_28850_-2,,-2,-2005.66668,542_dS,dS_f,542,,CHB_28850_-2
CHB_9300_-2,,-2,-1177.2648,543_dS,dS_f,543,,CHB_9300_-2
CHB_15713_-2,,-2,-2505.49732,544_dS,dS_f,544,,CHB_15713_-2
CHB_16174_-2,,-2,-2162.31354,545_dS,dS_f,545,,CHB_16174_-2
CHB_16761_-2,,-2,-2255.4337,546_dS,dS_f,546,,CHB_16761_-2
CHB_17239_-2,,-2,-2173.50558,547_dS,dS_f,547,,CHB_17239_-2
CHB_17552_-2,,-2,-2349.05594,548_dS,dS_f,548,,CHB_17552_-2
CHB_17625_-2,,-2,-2385.13932,549_dS,dS_f,549,,CHB_17625_-2
CHB_28846_-2,,-2,-2053.10574,550_dS,dS_f,550,,CHB_28846_-2
CHB_28862_-2,,-2,-2285.09826,551_dS,dS_f,551,,CHB_28862_-2
CHB_63528_-2,,-2,-1865.58228,552_dS,dS_f,552,,CHB_63528_-2
CHB_15422_-2,,-2,-2638.67194,553_dS,dS_f,553,,CHB_15422_-2
CHB_15996_-2,,-2,-2735.93426,554_dS,dS_f,554,,CHB_15996_-2
CHB_16284_-2,,-2,-2545.55178,555_dS,dS_f,555,,CHB_16284_-2
CHB_16311_-2,,-2,-2437.89206,556_dS,dS_f,556,,CHB_16311_-2
CHB_16497_-2,,-2,-2671.97658,557_dS,dS_f,557,,CHB_16497_-2
CHB_17677_-2,,-2,-2558.2919,558_dS,dS_f,558,,CHB_17677_-2
CHB_18075_-2,,-2,-2127.10796,559_dS,dS_f,559,,CHB_18075_-2
CHB_48131_-2,,-2,-1285.652,560_dS,dS_f,560,,CHB_48131_-2
CHB_18077_-2,,-2,-2507.50108,561_dS,dS_f,561,,CHB_18077_-2
CHS_8149841_-2,,-2,-1999.027,562_dS,dS_f,562,,CHS_8149841_-2
CHB_41865_-2,,-2,-1394.0392,563_dS,dS_f,563,,CHB_41865_-2
CHB_18009_-2,,-2,-3890.6535,564_dS,dS_f,564,,CHB_18009_-2
CHB_16908_-2,,-2,-3630.2755,565_dS,dS_f,565,,CHB_16908_-2
CHB_16474_-2,,-2,-4031.8335,566_dS,dS_f,566,,CHB_16474_-2
CHB_15740_-1,,-1,-249.572,567_dS,dS_f,567,,CHB_15740_-1
CHB_16995_-1,,-1,-403.064,568_dS,dS_f,568,,CHB_16995_-1
CHB_27869_-1,,-1,-376.4973,569_dS,dS_f,569,,CHB_27869_-1
CHB_15361_-1,,-1,-415.730337,570_dS,dS_f,570,,CHB_15361_-1
CHB_29805_-1,,-1,-470.9472,571_dS,dS_f,571,,CHB_29805_-1
CHB_29806_-1,,-1,-490.759685,572_dS,dS_f,572,,CHB_29806_-1
CHB_30089_-1,,-1,-391.392,573_dS,dS_f,573,,CHB_30089_-1
CHB_30794_-1,,-1,-510.2272,574_dS,dS_f,574,,CHB_30794_-1
CHB_15428_-1,,-1,-519.7265,575_dS,dS_f,575,,CHB_15428_-1
CHB_17272_-1,,-1,-503.536,576_dS,dS_f,576,,CHB_17272_-1
CHB_15589_-1,,-1,-695.186986,577_dS,dS_f,577,,CHB_15589_-1
CHB_16004_-1,,-1,-583.5184,578_dS,dS_f,578,,CHB_16004_-1
CHB_30031_-1,,-1,-636.1872,579_dS,dS_f,579,,CHB_30031_-1
CHB_30746_-1,,-1,-485.9112,580_dS,dS_f,580,,CHB_30746_-1
CHB_15891_-1,,-1,-704.4465,581_dS,dS_f,581,,CHB_15891_-1
CHB_16977_-1,,-1,-648.9905,582_dS,dS_f,582,,CHB_16977_-1
CHB_17561_-1,,-1,-652.76066,583_dS,dS_f,583,,CHB_17561_-1
CHB_29991_-1,,-1,-805.11394,584_dS,dS_f,584,,CHB_29991_-1
CHB_10589_-1,,-1,-606.8504,585_dS,dS_f,585,,CHB_10589_-1
CHB_17859_-1,,-1,-740.3904,586_dS,dS_f,586,,CHB_17859_-1
CHB_30769_-1,,-1,-991.01472,587_dS,dS_f,587,,CHB_30769_-1
CHB_30772_-1,,-1,-617.7808,588_dS,dS_f,588,,CHB_30772_-1
CHB_36632_-1,,-1,-626.9336,589_dS,dS_f,589,,CHB_36632_-1
CHB_36635_-1,,-1,-613.5448,590_dS,dS_f,590,,CHB_36635_-1
CHB_1148_-1,,-1,-691.9056,591_dS,dS_f,591,,CHB_64552_-1
CHB_15978_-1,,-1,-1092.570854,592_dS,dS_f,592,,CHB_15978_-1
CHB_29985_-1,,-1,-939.35826,593_dS,dS_f,593,,CHB_29985_-1
CHB_17418_-1,,-1,-727.0048,594_dS,dS_f,594,,CHB_17418_-1
CHB_30832_-1,,-1,-847.9408,595_dS,dS_f,595,,CHB_30832_-1
CHB_60647_-1,,-1,-800.2928,596_dS,dS_f,596,,CHB_60647_-1
CHB_52742_-1,,-1,-1416.338,597_dS,dS_f,597,,CHB_17797_-1
CHB_17895_-1,,-1,-982.89106,598_dS,dS_f,598,,CHB_17895_-1
CHB_35425_-1,,-1,-1356.028845,599_dS,dS_f,599,,CHB_35425_-1
CHB_17596_-1,,-1,-1458.058024,600_dS,dS_f,600,,CHB_17596_-1
CHB_30531_-1,,-1,-952.144,601_dS,dS_f,601,,CHB_30531_-1
CHB_30776_-1,,-1,-834.1368,602_dS,dS_f,602,,CHB_30776_-1
CHB_86542_-1,,-1,-908.68,603_dS,dS_f,603,,CHB_86542_-1
CHB_61553_-1,,-1,-1565.554251,604_dS,dS_f,604,,CHB_15946_-1
CHB_16695_-1,,-1,-1719.7326,605_dS,dS_f,605,,CHB_16695_-1
CHB_17202_-1,,-1,-1795.97518,606_dS,dS_f,606,,CHB_17202_-1
CHB_17622_-1,,-1,-1599.87668,607_dS,dS_f,607,,CHB_17622_-1
CHB_4170_-1,,-1,-1589.971491,608_dS,dS_f,608,,CHB_4170_-1
CHB_43896_-1,,-1,-1594.063391,609_dS,dS_f,609,,CHB_43896_-1
CHB_17345_-1,,-1,-1945.65082,610_dS,dS_f,610,,CHB_17345_-1
CHB_17713_-1,,-1,-1753.72026,611_dS,dS_f,611,,CHB_17713_-1
CHB_15918_-1,,-1,-1651.12318,612_dS,dS_f,612,,CHB_15918_-1
CHB_16027_-1,,-1,-1862.15386,613_dS,dS_f,613,,CHB_16027_-1
CHB_16192_-1,,-1,-1887.59258,614_dS,dS_f,614,,CHB_16192_-1
CHB_16467_-1,,-1,-1250.04552,615_dS,dS_f,615,,CHB_16467_-1
CHB_17361_-1,,-1,-1767.88294,616_dS,dS_f,616,,CHB_17361_-1
CHB_17659_-1,,-1,-2107.82428,617_dS,dS_f,617,,CHB_17659_-1
CHB_18019_-1,,-1,-1123.07932,618_dS,dS_f,618,,CHB_18019_-1
CHB_28850_-1,,-1,-1987.42444,619_dS,dS_f,619,,CHB_28850_-1
CHB_45571_-1,,-1,-942.524,620_dS,dS_f,620,,CHB_45571_-1
CHB_73752_-1,,-1,-1017.0672,621_dS,dS_f,621,,CHB_73752_-1
CHB_9300_-1,,-1,-1064.7152,622_dS,dS_f,622,,CHB_9300_-1
CHB_15713_-1,,-1,-2446.5866,623_dS,dS_f,623,,CHB_15713_-1
CHB_16171_-1,,-1,-1824.547,624_dS,dS_f,624,,CHB_16171_-1
CHB_16174_-1,,-1,-2144.0713,625_dS,dS_f,625,,CHB_16174_-1
CHB_16761_-1,,-1,-2237.19146,626_dS,dS_f,626,,CHB_16761_-1
CHB_17239_-1,,-1,-2155.26334,627_dS,dS_f,627,,CHB_17239_-1
CHB_17552_-1,,-1,-2330.8137,628_dS,dS_f,628,,CHB_17552_-1
CHB_17625_-1,,-1,-2326.18676,629_dS,dS_f,629,,CHB_17625_-1
CHB_28846_-1,,-1,-2034.8635,630_dS,dS_f,630,,CHB_28846_-1
CHB_28862_-1,,-1,-2266.85602,631_dS,dS_f,631,,CHB_28862_-1
CHB_63528_-1,,-1,-1723.40996,632_dS,dS_f,632,,CHB_63528_-1
CHB_15422_-1,,-1,-2579.76122,633_dS,dS_f,633,,CHB_15422_-1
CHB_15996_-1,,-1,-2676.9817,634_dS,dS_f,634,,CHB_15996_-1
CHB_16284_-1,,-1,-2486.59922,635_dS,dS_f,635,,CHB_16284_-1
CHB_16311_-1,,-1,-2378.98134,636_dS,dS_f,636,,CHB_16311_-1
CHB_16497_-1,,-1,-2613.06586,637_dS,dS_f,637,,CHB_16497_-1
CHB_17677_-1,,-1,-2499.33934,638_dS,dS_f,638,,CHB_17677_-1
CHB_18075_-1,,-1,-2108.86572,639_dS,dS_f,639,,CHB_18075_-1
CHB_28837_-1,,-1,-1050.9112,640_dS,dS_f,640,,CHB_28837_-1
CHB_48131_-1,,-1,-1172.684,641_dS,dS_f,641,,CHB_48131_-1
CHB_86543_-1,,-1,-1125.4544,642_dS,dS_f,642,,CHB_86543_-1
CHB_18077_-1,,-1,-2448.59036,643_dS,dS_f,643,,CHB_18077_-1
CHS_8149841_-1,,-1,-1872.127,644_dS,dS_f,644,,CHS_8149841_-1
CHB_29019_-1,,-1,-1159.2984,645_dS,dS_f,645,,CHB_29019_-1
CHB_41865_-1,,-1,-1281.0712,646_dS,dS_f,646,,CHB_41865_-1
CHB_73753_-1,,-1,-1233.8416,647_dS,dS_f,647,,CHB_73753_-1
CHB_30813_-1,,-1,-1267.6856,648_dS,dS_f,648,,CHB_30813_-1
PBC_21488_-1,,-1,-1342.2288,649_dS,dS_f,649,,PBC_21488_-1
CHB_32368_-1,,-1,-1376.0728,650_dS,dS_f,650,,CHB_32368_-1
CHB_30805_-1,,-1,-1484.46,651_dS,dS_f,651,,CHB_30805_-1
CHB_15846_-1,,-1,-3455.9955,652_dS,dS_f,652,,CHB_15846_-1
CHB_18009_-1,,-1,-3822.5535,653_dS,dS_f,653,,CHB_18009_-1
CHB_16908_-1,,-1,-3578.3755,654_dS,dS_f,654,,CHB_16908_-1
CHB_16474_-1,,-1,-3979.9335,655_dS,dS_f,655,,CHB_16474_-1
CHB_15428_1,,1,-448.9365,656_dS,dS_f,656,,CHB_15428_1
CHB_16830_1,,1,-285.5445,657_dS,dS_f,657,,CHB_16830_1
CHB_17170_1,,1,-392.2645,658_dS,dS_f,658,,CHB_17170_1
CHB_18139_1,,1,-504.4845,659_dS,dS_f,659,,CHB_18139_1
CHB_16335_1,,1,-1420.157639,660_dS,dS_f,660,,CHB_16335_1
CHB_16467_1,,1,-1192.09712,661_dS,dS_f,661,,CHB_16467_1
CHB_18019_1,,1,-1087.30612,662_dS,dS_f,662,,CHB_18019_1
CHB_16171_1,,1,-1685.047,663_dS,dS_f,663,,CHB_16171_1
CHB_15846_1,,1,-3347.6955,664_dS,dS_f,664,,CHB_15846_1
CHB_18009_1,,1,-3714.5535,665_dS,dS_f,665,,CHB_18009_1
CHB_15971_1,,1,-821.64158,666_dS,dS_f,666,,CHB_15971_1
CHB_16708_1,,1,-603.823579,667_dS,dS_f,667,,CHB_16708_1
CHB_16189_-1,,-1,-447.518,668_dS,dS_f,668,,CHB_16189_-1
CHB_16189_-2,,-2,-554.21,669_dS,dS_f,669,,CHB_16189_-2
