Ca,Co,IS,K,Keq,Li,Mg,Mn,Na,T,Zn,deltaH,pH,rxn_formula,rxn_id,reference_id
,,0.145527361,0.071142347,6.8,,0.009,,,298.15,,,7.4,CHB_15361 + CHB_15422 + CHB_17544 = CHB_16452 + CHB_16761 + CHB_26078,Keq_1516,66WOO/DAV
,,0.215230098,0.023160016,0.00055,,0.005,,,298.15,,,7.5,CHB_18021 = CHB_30935,Keq_4126,96KIM/DUN
,,0.092189457,,1000,,,,,303.15,,,7,CHB_15422 + CHB_61553 = CHB_16761 + CHB_40595,Keq_2508,75BOH/SCH
,,0.083647539,,5.3,,,,,286.1,,,6.35,CHB_15377 + CHB_29806 = CHB_15589,Keq_612,53MAS
,,0.25,0.22775,0.0656,,,,,288.15,,,7.31,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_69,03KIN
,,0.141832893,,3.21,,,,,307.8,,,7.3,CHB_15377 + CHB_29806 = CHB_15589,Keq_598,53MAS
,,0.057387413,,320.18,,0.01,,,303.15,,,6.2,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3382,85DEM/BEH
,,0.141832893,,4.86,,,,,288.2,,,7.3,CHB_15377 + CHB_29806 = CHB_15589,Keq_610,53MAS
,,0.147082779,,6,,,,,273.15,,,5.2,PBC_97549 = CHB_17562 + CHB_28637,Keq_2088,72KHA/ZHE
,,0.355180845,,4,,,,,273.15,,,7,PBC_97549 = CHB_17562 + CHB_28637,Keq_2089,72KHA/ZHE
,,0.147082779,,6,,,,,273.15,,,5.2,PBC_107595 = CHB_17562 + CHB_28181,Keq_2086,72KHA/ZHE
,,0.355180845,,4,,,,,273.15,,,7,PBC_14629610 = CHB_16704 + CHB_28181,Keq_2087,72KHA/ZHE
,,0.355180845,,8,,,,,273.15,,,7,MAN_10008 = CHB_16335 + CHB_28181,Keq_2084,72KHA/ZHE
,,0.08784533,,1,,,,,273.15,,,4.65,PBC_107595 = CHB_17562 + CHB_28181,Keq_2085,72KHA/ZHE
,,0.147082779,,6,,,,,273.15,,,5.2,PBC_94237 = CHB_17562 + CHB_27652,Keq_2082,72KHA/ZHE
,,0.355180845,,14,,,,,273.15,,,7,MAN_10116 = CHB_16704 + CHB_27652,Keq_2083,72KHA/ZHE
,,0.024798528,,5,,,,,273.15,,,7,PBC_94237 = CHB_17562 + CHB_27652,Keq_2080,72KHA/ZHE
,,0.355180845,,5,,,,,273.15,,,7,PBC_94237 = CHB_17562 + CHB_27652,Keq_2081,72KHA/ZHE
,,0.034181461,,632.76,,0.001,,,303.15,,,7.2,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3381,85DEM/BEH
,,0.25,0.234625,4.21E-06,,,,,311.15,,,6.98,CHB_15846 + CHB_16659 = CHB_16908 + CHB_30841,Keq_3101,82GUY
,,0.141098314,0.075547843,2.00E-05,,0.01,,,311.15,,,8.1,2 CHB_15351 = CHB_15345 + CHB_15346,Keq_633,53STE/COO
,,0.0035,,4.16,,,,,298.15,,,7.63,CHB_15377 + CHB_29806 = CHB_15589,Keq_3387,85GAJ/GOL
,,0.25,,3.90E-11,,,,,298.15,,,6.05,CHB_15377 + CHB_15846 + CHB_29985 = CHB_16134 + CHB_16810 + CHB_16908,Keq_249,38EUL/ADL
,,0.25,,0.000741,,,,,293.15,,,7.9,CHB_15846 + CHB_16236 = CHB_15343 + CHB_16908,Keq_248,37NEG/WUL
,,0.02624557,,0.47,,0.00248,,,293.15,,,7.5,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_799,56BOW/KER
,,0.040611314,,0.0406,,,,,295.15,,,8.2,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_3690,89ELD/DEG
,,0.562337474,0.040337083,74,,0.174,,,308.15,,,6.1,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3782,89ROM/DEM
,,0.147387413,,89.73,,0.04,,,303.15,,,6.2,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3384,85DEM/BEH
,,0.177590423,,0.04,,,,0.138794694,298.15,,,7,CHB_30863 + CHB_30864 = CHB_30839 + MAN_10148,Keq_4223,98THO/JOR
,,0.25,,3.10E-05,,,,,298.15,,,7.9,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_241,37EUL/ADL3
,,0.25,,8.35E-06,,,,,298.15,,,7.4,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_240,37EUL/ADL3
,,0.25,,0.00015,,,,,298.15,,,8.7,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_243,37EUL/ADL3
,,0.25,,5.00E-05,,,,,298.15,,,8.1,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_242,37EUL/ADL3
,,0.25,,0.00029,,,,,298.15,,,8.35,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_245,37EUL/ADL3
,,0.25,,0.0002,,,,,298.15,,,8.2,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_244,37EUL/ADL3
,,0.25,,0.00033,,,,,298.15,,,8.9,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_247,37EUL/ADL3
,,0.25,,0.00029,,,,,298.15,,,8.3,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_246,37EUL/ADL3
,,0.25,,0.043,,,,,303.15,,,8,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_1609,67MOR/WHI
,,0.25,,0.043,,,,,303.15,,,8,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_1608,67MOR/WHI
,,0.16700158,0.0668,0.00168,,,,,298.15,,,8.5,CHB_15846 + CHB_17268 = CHB_16908 + MAN_10075,Keq_2245,73VID/UDE
,,0.005336365,,0.15,,,,,298.15,,,8.2,CHB_18110 + CHB_29985 = CHB_15811 + CHB_16810,Keq_1605,67HIR/GRE
,,0.201000522,,0.067,,,,,298.15,,,8.1,CHB_13705 + CHB_15380 = CHB_15345 + CHB_30031,Keq_1604,67HER/JEN
,,0.511436071,0.280186084,1.84,,,,,298.15,,,6.5,CHB_15377 + CHB_15638 = CHB_15637,Keq_1607,67LOM/GRE
,,0.177590423,0.138794694,61,,,,,308.15,,,7,CHB_17351 = CHB_32798,Keq_1606,67KEP/TOV
,,0.078869669,,0.041,,,,,310.15,,,7.5,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_1601,67EPP/DAW
,,0.092189457,,0.0054,,,,,310.15,,,7,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_1600,67EPP/DAW
,,0.017437877,,0.00025,,,,,295.15,,,7.5,MAN_10201 = CHB_15343 + CHB_29052,Keq_1603,67GRO
,,0.054135681,,0.084,,,,,310.15,,,8,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_1602,67EPP/DAW
,,0.545520054,,0.28,,,,,303.15,,,8,CHB_17745 + CHB_18009 = CHB_16474 + CHB_16547,Keq_2554,75WYR/GRI
,,0.590413353,,1.8,,,,,303.15,,,8.8,CHB_17745 + CHB_18009 = CHB_16474 + CHB_16547,Keq_2555,75WYR/GRI
,,0.381435063,,0.00117,,,,,298.15,,,9.3,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_2550,75SCH/RIF
,,0.158856146,0.073043293,0.031,,0.02,,,298.15,,,7.1,CHB_15589 + CHB_18009 = CHB_15361 + CHB_16474 + CHB_16526,Keq_2551,75SCH/RIF
,,0.060378769,,0.46,,0.01,,,310.15,,,7.8,CHB_17553 + CHB_17677 = CHB_16732 + CHB_18361,Keq_2552,75SUN
,,0.520006566,,0.18,,,,,303.15,,,7.8,CHB_17745 + CHB_18009 = CHB_16474 + CHB_16547,Keq_2553,75WYR/GRI
,,0.256634695,,9.95E-06,,,,,303.65,,,7.6,CHB_15377 + CHB_15846 + CHB_29985 = CHB_16134 + CHB_16810 + CHB_16908,Keq_645,53STR
,,0.266087819,,6.44E-06,,,,,303.65,,,7.89,CHB_15377 + CHB_15846 + CHB_29985 = CHB_16134 + CHB_16810 + CHB_16908,Keq_644,53STR
,,0.22,,2.7,,,,,298.15,,,7.15,CHB_15377 + CHB_15379 + PBC_193714 = CHB_16134 + CHB_16240 + PBC_193251,Keq_2558,76CRA/WAI
,,0.067308644,,2.50E-09,,0.008,,,303.15,,,8,CHB_15422 + CHB_16189 = CHB_17709 + CHB_18361,Keq_2559,76FAR/CRY
,,0.247151037,,4.17E-06,,,,,303.65,,,7.38,CHB_15377 + CHB_15846 + CHB_29985 = CHB_16134 + CHB_16810 + CHB_16908,Keq_643,53STR
,,0.045368088,,0.27,,0.0061,,,297.15,,,8,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_3224,83KHO/KAR
,,0.25,0.234625,4.7,,,,,311.15,,,7,CHB_16977 + CHB_30841 = CHB_15361 + CHB_17115,Keq_3144,82GUY
,,0.25,0.234625,4.9,,,,,311.15,,,7,CHB_16977 + CHB_30841 = CHB_15361 + CHB_17115,Keq_3145,82GUY
,,0.25,0.234625,5.43,,,,,311.15,,,7,CHB_16977 + CHB_30841 = CHB_15361 + CHB_17115,Keq_3146,82GUY
,,0.25,0.234625,5.65,,,,,311.15,,,7,CHB_16977 + CHB_30841 = CHB_15361 + CHB_17115,Keq_3147,82GUY
,,0.25,0.234625,5.16,,,,,311.15,,,7,CHB_16977 + CHB_30841 = CHB_15361 + CHB_17115,Keq_3140,82GUY
,,0.25,0.234625,5.11,,,,,311.15,,,7,CHB_16977 + CHB_30841 = CHB_15361 + CHB_17115,Keq_3141,82GUY
,,0.25,0.234625,5.38,,,,,311.15,,,7,CHB_16977 + CHB_30841 = CHB_15361 + CHB_17115,Keq_3142,82GUY
,,0.25,0.234625,4.91,,,,,311.15,,,7,CHB_16977 + CHB_30841 = CHB_15361 + CHB_17115,Keq_3143,82GUY
,,0.25,0.234625,5.59,,,,,311.15,,,7,CHB_16977 + CHB_30841 = CHB_15361 + CHB_17115,Keq_3148,82GUY
,,0.25,0.234625,5.62,,,,,311.15,,,7,CHB_16977 + CHB_30841 = CHB_15361 + CHB_17115,Keq_3149,82GUY
,,0.306036502,,0.27027,,0.01,,,293.15,,,7.4,CHB_15346 + CHB_15422 + CHB_30031 = CHB_15380 + CHB_16761 + CHB_26078,Keq_758,55KAU/ALI
,,0.004742782,,0.82,,,,,298.15,,,7.6,CHB_29052 + MAN_10207 = CHB_48153 + CHB_61553,Keq_757,55HOR/SMY
,,0.236632006,0.2,170,,,,,303.15,,,8,CHB_15377 + CHB_16027 = CHB_16708 + CHB_52742,Keq_3543,86DEW/EMI
,,0.1,,4.82,,,,,294.1,,,7.3,CHB_15377 + CHB_29806 = CHB_15589,Keq_499,53BOC/ALB
,,0.214,,0.465,,2.50E-05,,,298.15,,,8.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2439,74LAN
,,0.208,,0.465,,2.68E-05,,,298.15,,,8.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2438,74LAN
,,0.594,,0.51,,4.94E-05,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2437,74LAN
,,0.311,,0.515,,5.11E-05,,,298.15,,,6.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2436,74LAN
,,0.592,,0.49,,5.22E-05,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2435,74LAN
,,0.296,,0.49,,6.23E-05,,,298.15,,,6.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2434,74LAN
,,0.193,,0.568,,8.94E-05,,,298.15,,,8.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2433,74LAN
,,0.25,,8.92,,,,,277.15,,,7,CHB_15377 + PBC_14393376 = CHB_28831 + CHB_4167,Keq_207,36VEI
,,0.286,,0.541,,0.000113,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2431,74LAN
,,0.283,,0.549,,0.000113,,,298.15,,,7.4,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2430,74LAN
,,0.029730071,,0.000419,,,,,298.15,,,8.83,CHB_15846 + CHB_16659 = CHB_16908 + CHB_30841,Keq_1771,68KOH/WAR
,,1.022709921,0.186377951,2.90E-07,,,,,298.15,,,8,CHB_15846 + CHB_29805 = CHB_16891 + CHB_16908,Keq_1770,68KOH/JAK2
,,0.091044682,,7.55E-05,,,,,298.15,,,8.15,CHB_15846 + CHB_16659 = CHB_16908 + CHB_30841,Keq_1773,68KOH/WAR
,,0.054361691,,0.000225,,,,,298.15,,,8.5,CHB_15846 + CHB_16659 = CHB_16908 + CHB_30841,Keq_1772,68KOH/WAR
,,0.029730071,,2.18E-06,,,,,298.15,,,8.83,CHB_15846 + CHB_29805 = CHB_16891 + CHB_16908,Keq_1775,68KOH/WAR
,,0.185945937,0.124967873,0.000226,,,,,298.15,,,8.5,CHB_15846 + CHB_16659 = CHB_16908 + CHB_30841,Keq_1774,68KOH/WAR
,,0.036177054,0.01952623,9.52E-07,,,,,298.15,,,8.5,CHB_15846 + CHB_29805 = CHB_16891 + CHB_16908,Keq_1777,68KOH/WAR
,,0.054361691,,7.54E-07,,,,,298.15,,,8.5,CHB_15846 + CHB_29805 = CHB_16891 + CHB_16908,Keq_1776,68KOH/WAR
,,0.017,,0.93,,0.000133,,,298.15,,,7.2,CHB_16087 + CHB_18009 = CHB_16474 + CHB_16526 + CHB_16810,Keq_1779,68LON/DAL
,,0.104,,0.849,,0.000133,,,298.15,,,7.05,CHB_16087 + CHB_18009 = CHB_16474 + CHB_16526 + CHB_16810,Keq_1778,68LON/DAL
,,0.23511263,,0.36,,0.049857528,,,285.15,,,7.3,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_4107,95KAM/JUR
,,0.25,,1.56E-05,,,,,298.15,,,7,2 CHB_15351 = CHB_15345 + CHB_15346,Keq_752,55DEC
,,0.355644678,0.19184,0.2992,,,,,298.15,,,7.58,CHB_15846 + CHB_18202 = CHB_16908 + CHB_48649,Keq_4143,96TEW/GOL
,,0.25,,1.48E-05,,,,,298.15,,,6,2 CHB_15351 = CHB_15345 + CHB_15346,Keq_751,55DEC
,,0.088681597,,,,,,0.088680479,304.55,,-3.74,5.65,CHB_15377 + CHB_17306 = 2 CHB_4167,deltaH_636,89TEW/GOL
,,0.039000495,,6.17E-05,,0.013,,,298.15,,,8,2 CHB_15351 = CHB_15345 + CHB_15346,Keq_750,55DEC
,,0.25,0.067784521,0.187,,,,,311.15,,,6.94,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3419,85LIE
,,0.032589944,,,,,,0.03257179,298.15,,-4.55,4.44,CHB_15377 + CHB_17306 = 2 CHB_4167,deltaH_637,91GOL/BEL
,,0.033966875,,0.002968,,,,,311.15,,,7,CHB_40595 = 2 CHB_16108,Keq_331,43MEY/JUN
,,0.053507309,,0.002355,,,,,313.15,,,7,CHB_40595 = 2 CHB_16108,Keq_330,43MEY/JUN
,,0.046931502,,0.00045,,,,,333.15,,,7,CHB_40595 = CHB_16108 + CHB_29052,Keq_333,43MEY/JUN
,,0.064879403,,0.00195,,,,,303.15,,,7,CHB_40595 = 2 CHB_16108,Keq_332,43MEY/JUN
,,0.033966875,,0.000152,,,,,311.15,,,7,CHB_40595 = CHB_16108 + CHB_29052,Keq_335,43MEY/JUN
,,0.053507309,,0.000108,,,,,313.15,,,7,CHB_40595 = CHB_16108 + CHB_29052,Keq_334,43MEY/JUN
,,0.046931502,,24.7083,,,,,333.15,,,7,CHB_29052 = CHB_16108,Keq_337,43MEY/JUN
,,0.064879403,,8.00E-05,,,,,303.15,,,7,CHB_40595 = CHB_16108 + CHB_29052,Keq_336,43MEY/JUN
,,0.033966875,,20.72,,,,,311.15,,,7,CHB_29052 = CHB_16108,Keq_339,43MEY/JUN
,,0.053507309,,22,,,,,313.15,,,7,CHB_29052 = CHB_16108,Keq_338,43MEY/JUN
,,0.088681597,,19.5,,,,0.088680479,316.15,,,5.65,CHB_15377 + CHB_28066 = 2 CHB_4167,Keq_3858,89TEW/GOL
,,0.088681597,,15.8,,,,0.088680479,286.35,,,5.65,CHB_15377 + CHB_28189 = 2 CHB_4167,Keq_3859,89TEW/GOL
,,0.027643577,,0.063112487,,,,,298.15,,,7.03,CHB_15846 + CHB_17824 = CHB_15347 + CHB_16908,Keq_574,53BUR/WIL
,,0.040611314,,0.0417,,,,,303.15,,,8.2,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_3691,89ELD/DEG
,,0.032589944,,,,,,0.03257179,298.15,,-9.03,4.44,2 CHB_15377 + CHB_27931 = 3 CHB_4167,deltaH_638,91GOL/BEL
,,0.133390449,,0.701754386,,,,,310.15,,,6.5,CHB_16908 + CHB_18009 = CHB_15846 + CHB_16474,Keq_582,53KAP/COL
,,0.25,0.0172,0.63,,0.00116,,,311.15,,,6.96,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2723,78LYN/GUY
,,0.25,0.221,0.6,,0.00011,,,311.15,,,6.94,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2722,78LYN/GUY
,,0.25,0.0171,0.73,,0.00116,,,311.15,,,7.01,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2721,78LYN/GUY
,,0.032589944,,,,,,0.03257179,298.15,,-13.79,4.44,3 CHB_15377 + CHB_61988 = 4 CHB_4167,deltaH_639,91GOL/BEL
,,0.25,0.203,1.82,,0.00127,,,298.15,,,7.15,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2727,78LYN/GUY
,,0.25,0.203,1.58,,0.00126,,,298.15,,,7.15,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2726,78LYN/GUY
,,0.25,0.203,1.72,,0.00126,,,298.15,,,7.19,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2725,78LYN/GUY
,,0.25,0.203,1.68,,0.00124,,,298.15,,,7.15,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2724,78LYN/GUY
,,0.25,0.203,1.25,,0.00143,,,298.15,,,6.83,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2729,78LYN/GUY
,,0.25,0.203,1.66,,0.00129,,,298.15,,,7.14,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2728,78LYN/GUY
,,0.063453795,,0.00139,,,,0.030826215,298.15,,,8.5,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_425,50RAC
,,0.059828045,,0.00044,,,,0.029836203,298.15,,,8,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_424,50RAC
,,0.056142446,,0.000364,,,,0.028683044,298.15,,,7.5,CHB_15846 + CHB_16236 = CHB_15343 + CHB_16908,Keq_427,50RAC
,,0.070147148,,0.0044,,,,0.032525833,298.15,,,9,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_426,50RAC
,,0.030177414,,0.45,,0.003,,,311.15,,,7.4,CHB_15422 + CHB_16171 = CHB_15846 + CHB_18361,Keq_421,50KOR
,,1.861260789,0.2,1730,,0.02,,0.05,291.15,,,5.8,CHB_15377 + PBC_75612 = CHB_15354 + CHB_17272,Keq_420,50HES
,,0.056142446,,0.000139,,,,0.028683044,298.15,,,7.5,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_423,50RAC
,,0.25,,22,,,,,311.15,,,7.3,CHB_29052 = CHB_16108,Keq_422,50OES/MEY
,,0.063453795,,0.00364,,,,0.030826215,298.15,,,8.5,CHB_15846 + CHB_16236 = CHB_15343 + CHB_16908,Keq_429,50RAC
,,0.059828045,,0.00115,,,,0.029836203,298.15,,,8,CHB_15846 + CHB_16236 = CHB_15343 + CHB_16908,Keq_428,50RAC
,,0.3,,,0.255,,,,298.15,,-8.53,7.85,CHB_15377 + MAN_10078 = CHB_16532 + CHB_17295,deltaH_104,52DOB/STU
,,0.3,0.2934,,,,,,298.15,,-23.6,6.06,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_105,52DOB/STU
,,0.3,0.2904,,,,,,298.15,,-25.02,6.27,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_106,52DOB/STU
,,0.3,0.2835,,,,,,298.15,,-23.63,6.49,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_107,52DOB/STU
,,0.3,,,0.26925,,,,298.15,,-10.35,7.03,CHB_15377 + MAN_10078 = CHB_16532 + CHB_17295,deltaH_100,52DOB/STU
,,0.3,,,0.2625,,,,298.15,,-9.45,7.28,CHB_15377 + MAN_10078 = CHB_16532 + CHB_17295,deltaH_101,52DOB/STU
,,0.3,,,0.2625,,,,298.15,,-9.53,7.29,CHB_15377 + MAN_10078 = CHB_16532 + CHB_17295,deltaH_102,52DOB/STU
,,0.3,,,0.2625,,,,298.15,,-10.16,7.31,CHB_15377 + MAN_10078 = CHB_16532 + CHB_17295,deltaH_103,52DOB/STU
,,0.3,0.2835,,,,,,298.15,,-22.8,6.51,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_108,52DOB/STU
,,0.3,0.27515,,,,,,298.15,,-29.23,6.76,CHB_15377 + MAN_10172 = CHB_16134 + PBC_151021,deltaH_109,52DOB/STU
,,0.078869384,,0.00011,,,,,303.15,,,7.5,CHB_18009 + CHB_18391 = CHB_16474 + MAN_10099,Keq_1362,63OKA
,,0.054134691,,0.00035,,,,,303.15,,,8,CHB_18009 + CHB_18391 = CHB_16474 + MAN_10099,Keq_1363,63OKA
,,0.217068376,,7.80E-08,,,,0.173533334,303.15,,,6.9,CHB_15846 + MAN_10085 = CHB_16908 + MAN_10056,Keq_1360,63MON/WHI
,,0.377701055,,0.00098,,,,0.253840992,303.15,,,8.5,CHB_15846 + MAN_10085 = CHB_16908 + MAN_10056,Keq_1361,63MON/WHI
,,0.070148205,,24.3,,,,0.060073336,298.15,,,6.6,CHB_15346 + CHB_16891 + CHB_18009 = CHB_15535 + CHB_16474,Keq_1366,63QUA
,,0.074108086,,38.5,,,,0.06205346,298.15,,,6.7,CHB_15346 + CHB_16891 + CHB_18009 = CHB_15535 + CHB_16474,Keq_1367,63QUA
,,0.027178476,,0.0011,,,,,303.15,,,8.5,CHB_18009 + CHB_18391 = CHB_16474 + MAN_10099,Keq_1364,63OKA
,,0.010552127,,0.0035,,,,,303.15,,,9,CHB_18009 + CHB_18391 = CHB_16474 + MAN_10099,Keq_1365,63OKA
,,0.25,0.23188,201,,0.00604,,,311.15,,,6.99,CHB_15377 + CHB_40595 = CHB_26078 + CHB_61553,Keq_2891,79LAW/VEE
,,0.25,0.23188,203,,0.00604,,,311.15,,,6.99,CHB_15377 + CHB_40595 = CHB_26078 + CHB_61553,Keq_2890,79LAW/VEE
,,0.078567585,,44.7,,,,0.064283351,298.15,,,6.8,CHB_15346 + CHB_16891 + CHB_18009 = CHB_15535 + CHB_16474,Keq_1368,63QUA
,,0.080973898,,51.8,,,,0.065486564,298.15,,,6.85,CHB_15346 + CHB_16891 + CHB_18009 = CHB_15535 + CHB_16474,Keq_1369,63QUA
,,0.25,0.23188,160,,0.00604,,,311.15,,,6.99,CHB_15377 + CHB_40595 = CHB_26078 + CHB_61553,Keq_2895,79LAW/VEE
,,0.25,0.23188,154,,0.00604,,,311.15,,,6.99,CHB_15377 + CHB_40595 = CHB_26078 + CHB_61553,Keq_2894,79LAW/VEE
,,0.25,0.249925,109,,,,,311.15,2.50E-05,,6.99,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,Keq_2897,79LAW/VEE
,,0.25,0.249925,107,,,,,311.15,2.50E-05,,6.99,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,Keq_2896,79LAW/VEE
,,0.148876506,0.067,0.000155,,0.002,,,303.15,,,7.4,CHB_15361 + CHB_15422 = CHB_16761 + CHB_18021,Keq_1160,59MCQ/UTT
,,0.156286439,0.067,0.000451,,0.002,,,303.15,,,8,CHB_15361 + CHB_15422 = CHB_16761 + CHB_18021,Keq_1161,59MCQ/UTT
,,0.15901913,0.067,0.0011,,0.002,,,303.15,,,8.4,CHB_15361 + CHB_15422 = CHB_16761 + CHB_18021,Keq_1162,59MCQ/UTT
,,0.173976678,0.067,0.00272,,0.002,,,303.15,,,9,CHB_15361 + CHB_15422 = CHB_16761 + CHB_18021,Keq_1163,59MCQ/UTT
,,0.002002356,,0.09,,,,,298.15,,,7.2,CHB_15846 + CHB_18099 = CHB_16908 + CHB_17854,Keq_1164,59MER/TOM
,,0.002334499,,0.158,,,,,298.15,,,7.5,CHB_15846 + CHB_18099 = CHB_16908 + CHB_17854,Keq_1165,59MER/TOM
,,0.000359991,,19,,,,0.000344179,298.15,,,9.5,CHB_15846 + CHB_18099 = CHB_16908 + CHB_17854,Keq_1166,59MER/TOM
,,0.040046206,,0.0023,,,,,310.15,,,7.2,CHB_18319 = CHB_29806 + MAN_10145,Keq_1167,59MIL/LUK
,,0.018406458,,0.00717,,,,,301.15,,,8,CHB_15846 + CHB_15963 = CHB_16908 + CHB_28552,Keq_1168,59NOR/FRO
,,0.073368323,,0.081,,,,,295.15,,,6.23,CHB_15846 + CHB_17694 = CHB_16908 + CHB_17460,Keq_1169,59SAN/LAN
,,0.172363293,0.0678,0.0059,,0.0053,,,303.15,,,7.5,CHB_13705 + CHB_15380 = CHB_15345 + CHB_30031,Keq_849,56STE/COO
,,0.25,,0.0156,,0.001,,,311.15,,,7,CHB_18107 + CHB_26078 = CHB_17712 + CHB_35425,Keq_4004,92KIM/KIN
,,0.047421087,,0.0048,,0.005,,,298.15,,,8.1,CHB_13705 + CHB_15380 = CHB_15345 + CHB_30031,Keq_846,56STE
,,0.060476202,,0.000758,,,,,303.15,,,8.103,CHB_15846 + CHB_17268 = CHB_16908 + MAN_10075,Keq_829,56LAR/JAC
,,0.060584734,,0.000369,,,,,303.15,,,8.12,CHB_15846 + CHB_17268 = CHB_16908 + MAN_10075,Keq_828,56LAR/JAC
,,0.475557676,0.4,3.21,,0.008,,,298.15,,,6.23,CHB_17835 = CHB_15377 + CHB_18021,Keq_963,57WOL/BAL
,,1.76,,,,,,,298.15,,-23.6,7.35,CHB_15377 + PBC_188293 = CHB_16134 + PBC_97369,deltaH_218,56FOR/GUT
,,2.001,,,,,,,298.15,,-26.9,6.49,CHB_15377 + PBC_188293 = CHB_16134 + PBC_97369,deltaH_219,56FOR/GUT
,,0.8,,,,,,,298.15,,-26.9,7.44,CHB_15377 + PBC_188293 = CHB_16134 + PBC_97369,deltaH_210,56FOR/GUT
,,0.8,,,,,,,298.15,,-26.9,7.44,CHB_15377 + PBC_188293 = CHB_16134 + PBC_97369,deltaH_211,56FOR/GUT
,,0.8,,,,,,,298.15,,-25.3,7.42,CHB_15377 + PBC_188293 = CHB_16134 + PBC_97369,deltaH_212,56FOR/GUT
,,0.96,,,,,,,298.15,,-27.8,7.42,CHB_15377 + PBC_188293 = CHB_16134 + PBC_97369,deltaH_213,56FOR/GUT
,,0.96,,,,,,,298.15,,-23.3,7.39,CHB_15377 + PBC_188293 = CHB_16134 + PBC_97369,deltaH_214,56FOR/GUT
,,1.295,,,,,,,298.15,,-24.7,7.33,CHB_15377 + PBC_188293 = CHB_16134 + PBC_97369,deltaH_215,56FOR/GUT
